,UID,iso2,iso3,code3,Admin2,Country_Region,Lat,Long_,Province_State,Combined_Key,Population,FIPS
613,84017027,US,USA,840,Clinton,US,38.60704876,-89.42385254,Illinois,"Clinton, Illinois, US",37562,17027
614,84017029,US,USA,840,Coles,US,39.51949084,-88.22358557,Illinois,"Coles, Illinois, US",50621,17029
615,84017031,US,USA,840,Cook,US,41.84144849,-87.81658794,Illinois,"Cook, Illinois, US",5150233,17031
616,84017033,US,USA,840,Crawford,US,39.0032229,-87.75954624,Illinois,"Crawford, Illinois, US",18667,17033
617,84017035,US,USA,840,Cumberland,US,39.27432424,-88.2401158,Illinois,"Cumberland, Illinois, US",10766,17035
618,84017037,US,USA,840,DeKalb,US,41.89373302,-88.76958483,Illinois,"DeKalb, Illinois, US",104897,17037
619,84017039,US,USA,840,De Witt,US,40.17514519,-88.90959682,Illinois,"De Witt, Illinois, US",15638,17039
620,84017041,US,USA,840,Douglas,US,39.76768052,-88.21854195,Illinois,"Douglas, Illinois, US",19465,17041
621,84017043,US,USA,840,DuPage,US,41.85116968,-88.08642662,Illinois,"DuPage, Illinois, US",922921,17043
622,84017045,US,USA,840,Edgar,US,39.6809186,-87.74759563,Illinois,"Edgar, Illinois, US",17161,17045
623,84017047,US,USA,840,Edwards,US,38.41353228,-88.05720863,Illinois,"Edwards, Illinois, US",6395,17047
624,84017049,US,USA,840,Effingham,US,39.05935711,-88.58969584,Illinois,"Effingham, Illinois, US",34008,17049
625,84017051,US,USA,840,Fayette,US,39.00072038,-89.02452658,Illinois,"Fayette, Illinois, US",21336,17051
626,84017053,US,USA,840,Ford,US,40.59706922,-88.22350769,Illinois,"Ford, Illinois, US",12961,17053
627,84017055,US,USA,840,Franklin,US,37.99189086,-88.92567818,Illinois,"Franklin, Illinois, US",38469,17055
628,84017057,US,USA,840,Fulton,US,40.47289135,-90.20862357,Illinois,"Fulton, Illinois, US",34340,17057
629,84017059,US,USA,840,Gallatin,US,37.76430935,-88.22953869,Illinois,"Gallatin, Illinois, US",4828,17059
630,84017061,US,USA,840,Greene,US,39.35907414,-90.388865,Illinois,"Greene, Illinois, US",12969,17061
631,84017063,US,USA,840,Grundy,US,41.28569601,-88.41905692,Illinois,"Grundy, Illinois, US",51054,17063
632,84017065,US,USA,840,Hamilton,US,38.08163641,-88.53883373,Illinois,"Hamilton, Illinois, US",8116,17065
633,84017067,US,USA,840,Hancock,US,40.40423981,-91.16313899,Illinois,"Hancock, Illinois, US",17708,17067
634,84017069,US,USA,840,Hardin,US,37.51810645,-88.26873022,Illinois,"Hardin, Illinois, US",3821,17069
635,84017071,US,USA,840,Henderson,US,40.81908672,-90.92491462,Illinois,"Henderson, Illinois, US",6646,17071
636,84017073,US,USA,840,Henry,US,41.3533994,-90.13296166,Illinois,"Henry, Illinois, US",48913,17073
637,84017075,US,USA,840,Iroquois,US,40.74717633,-87.82466784,Illinois,"Iroquois, Illinois, US",27114,17075
638,84017077,US,USA,840,Jackson,US,37.78595185,-89.38232563,Illinois,"Jackson, Illinois, US",56750,17077
639,84017079,US,USA,840,Jasper,US,39.01054275,-88.15437049,Illinois,"Jasper, Illinois, US",9610,17079
640,84017081,US,USA,840,Jefferson,US,38.29980057,-88.9240025,Illinois,"Jefferson, Illinois, US",37684,17081
641,84017083,US,USA,840,Jersey,US,39.08869046,-90.35393073,Illinois,"Jersey, Illinois, US",21773,17083
642,84017085,US,USA,840,Jo Daviess,US,42.36542373,-90.21094405,Illinois,"Jo Daviess, Illinois, US",21235,17085
643,84017087,US,USA,840,Johnson,US,37.45939802,-88.88165419,Illinois,"Johnson, Illinois, US",12417,17087
644,84017089,US,USA,840,Kane,US,41.93842729,-88.42861412,Illinois,"Kane, Illinois, US",532403,17089
645,84017091,US,USA,840,Kankakee,US,41.13746989,-87.86205334,Illinois,"Kankakee, Illinois, US",109862,17091
646,84017093,US,USA,840,Kendall,US,41.59081014,-88.42869583,Illinois,"Kendall, Illinois, US",128990,17093
647,84017095,US,USA,840,Knox,US,40.93148779,-90.21330340000002,Illinois,"Knox, Illinois, US",49699,17095
648,84017097,US,USA,840,Lake,US,42.3224907,-88.00367925,Illinois,"Lake, Illinois, US",696535,17097
649,84017099,US,USA,840,LaSalle,US,41.34426129999999,-88.88633881,Illinois,"LaSalle,Illinois,US",108669,17099
650,84017101,US,USA,840,Lawrence,US,38.71987914,-87.72884035,Illinois,"Lawrence, Illinois, US",15678,17101
651,84017103,US,USA,840,Lee,US,41.74583951,-89.29977132,Illinois,"Lee, Illinois, US",34096,17103
652,84017105,US,USA,840,Livingston,US,40.89188292,-88.55784752,Illinois,"Livingston, Illinois, US",35648,17105
653,84017107,US,USA,840,Logan,US,40.12581572,-89.36638784,Illinois,"Logan, Illinois, US",28618,17107
654,84017109,US,USA,840,McDonough,US,40.45674722,-90.67775541,Illinois,"McDonough, Illinois, US",29682,17109
655,84017111,US,USA,840,McHenry,US,42.32451172,-88.45248227,Illinois,"McHenry, Illinois, US",307774,17111
656,84017113,US,USA,840,McLean,US,40.48996987,-88.84621113,Illinois,"McLean, Illinois, US",171517,17113
657,84017115,US,USA,840,Macon,US,39.86064913,-88.96342505,Illinois,"Macon, Illinois, US",104009,17115
658,84017117,US,USA,840,Macoupin,US,39.26119767,-89.92424028,Illinois,"Macoupin, Illinois, US",44926,17117
659,84017119,US,USA,840,Madison,US,38.83042506,-89.90422563,Illinois,"Madison, Illinois, US",262966,17119
660,84017121,US,USA,840,Marion,US,38.64963204,-88.91899208,Illinois,"Marion, Illinois, US",37205,17121
661,84017123,US,USA,840,Marshall,US,41.0327901,-89.34510444,Illinois,"Marshall, Illinois, US",11438,17123
662,84017125,US,USA,840,Mason,US,40.23917274,-89.91824452,Illinois,"Mason, Illinois, US",13359,17125
663,84017127,US,USA,840,Massac,US,37.22078441,-88.71036614,Illinois,"Massac, Illinois, US",13772,17127
664,84017129,US,USA,840,Menard,US,40.02742725,-89.80246001,Illinois,"Menard, Illinois, US",12196,17129
665,84017131,US,USA,840,Mercer,US,41.20596782,-90.74290052,Illinois,"Mercer, Illinois, US",15437,17131
666,84017133,US,USA,840,Monroe,US,38.27594376,-90.17761038,Illinois,"Monroe, Illinois, US",34637,17133
667,84017135,US,USA,840,Montgomery,US,39.23198845,-89.47809254,Illinois,"Montgomery, Illinois, US",28414,17135
668,84017137,US,USA,840,Morgan,US,39.71654544,-90.20255104,Illinois,"Morgan, Illinois, US",33658,17137
669,84017139,US,USA,840,Moultrie,US,39.64187451,-88.62099969,Illinois,"Moultrie, Illinois, US",14501,17139
670,84017141,US,USA,840,Ogle,US,42.04165196,-89.32184679,Illinois,"Ogle, Illinois, US",50643,17141
671,84017143,US,USA,840,Peoria,US,40.78702156,-89.76078901,Illinois,"Peoria, Illinois, US",179179,17143
672,84017145,US,USA,840,Perry,US,38.08510853,-89.36856219,Illinois,"Perry, Illinois, US",20916,17145
673,84017147,US,USA,840,Piatt,US,40.01360584,-88.59319339,Illinois,"Piatt, Illinois, US",16344,17147
674,84017149,US,USA,840,Pike,US,39.62265059,-90.8877017,Illinois,"Pike, Illinois, US",15561,17149
675,84017151,US,USA,840,Pope,US,37.41391284,-88.56152109,Illinois,"Pope, Illinois, US",4177,17151
676,84017153,US,USA,840,Pulaski,US,37.22631423,-89.13085001,Illinois,"Pulaski, Illinois, US",5335,17153
677,84017155,US,USA,840,Putnam,US,41.2013541,-89.2869272,Illinois,"Putnam, Illinois, US",5739,17155
678,84017157,US,USA,840,Randolph,US,38.05095369,-89.82512254,Illinois,"Randolph, Illinois, US",31782,17157
679,84017159,US,USA,840,Richland,US,38.71240969,-88.08475366,Illinois,"Richland, Illinois, US",15513,17159
680,84017161,US,USA,840,Rock Island,US,41.46613806,-90.57042164,Illinois,"Rock Island, Illinois, US",141879,17161
681,84017163,US,USA,840,St. Clair,US,38.46996033,-89.93063427,Illinois,"St. Clair, Illinois, US",259686,17163
682,84017165,US,USA,840,Saline,US,37.75332999,-88.54119706,Illinois,"Saline, Illinois, US",23491,17165
683,84017167,US,USA,840,Sangamon,US,39.75836914,-89.65872023,Illinois,"Sangamon, Illinois, US",194672,17167
684,84017169,US,USA,840,Schuyler,US,40.157179799999994,-90.61114163,Illinois,"Schuyler, Illinois, US",6768,17169
685,84017171,US,USA,840,Scott,US,39.642916899999996,-90.47814431,Illinois,"Scott, Illinois, US",4951,17171
686,84017173,US,USA,840,Shelby,US,39.39133527,-88.80611122,Illinois,"Shelby, Illinois, US",21634,17173
687,84017175,US,USA,840,Stark,US,41.09309773,-89.79745866,Illinois,"Stark, Illinois, US",5342,17175
688,84017177,US,USA,840,Stephenson,US,42.35129217,-89.662598,Illinois,"Stephenson, Illinois, US",44498,17177
689,84017179,US,USA,840,Tazewell,US,40.50716185,-89.51404662,Illinois,"Tazewell, Illinois, US",131803,17179
690,84017181,US,USA,840,Union,US,37.47119609,-89.25548938,Illinois,"Union, Illinois, US",16653,17181
691,84017183,US,USA,840,Vermilion,US,40.18417171,-87.73384359,Illinois,"Vermilion, Illinois, US",75758,17183
692,84017185,US,USA,840,Wabash,US,38.44272901,-87.84922065,Illinois,"Wabash, Illinois, US",11520,17185
693,84017187,US,USA,840,Warren,US,40.84925021,-90.6147432,Illinois,"Warren, Illinois, US",16844,17187
694,84017189,US,USA,840,Washington,US,38.35309213,-89.40982703,Illinois,"Washington, Illinois, US",13887,17189
695,84017191,US,USA,840,Wayne,US,38.42955355,-88.42586459,Illinois,"Wayne, Illinois, US",16215,17191
696,84017193,US,USA,840,White,US,38.08706198,-88.17657461,Illinois,"White, Illinois, US",13537,17193
697,84017195,US,USA,840,Whiteside,US,41.75509713,-89.91556058,Illinois,"Whiteside, Illinois, US",55175,17195
698,84017197,US,USA,840,Will,US,41.44619267,-87.97862712,Illinois,"Will, Illinois, US",690743,17197
699,84017199,US,USA,840,Williamson,US,37.73033511,-88.92994027,Illinois,"Williamson, Illinois, US",66597,17199
700,84017201,US,USA,840,Winnebago,US,42.33641854,-89.16085327,Illinois,"Winnebago, Illinois, US",282572,17201
701,84017203,US,USA,840,Woodford,US,40.78579374,-89.20973757,Illinois,"Woodford, Illinois, US",38459,17203
702,84018001,US,USA,840,Adams,US,40.7457653,-84.93671406,Indiana,"Adams, Indiana, US",35777,18001
703,84018003,US,USA,840,Allen,US,41.09194313,-85.06800636,Indiana,"Allen, Indiana, US",379299,18003
704,84018005,US,USA,840,Bartholomew,US,39.20744865,-85.89558181,Indiana,"Bartholomew, Indiana, US",83779,18005
705,84018007,US,USA,840,Benton,US,40.60626947,-87.31093999,Indiana,"Benton, Indiana, US",8748,18007
706,84018009,US,USA,840,Blackford,US,40.47388153,-85.32499702,Indiana,"Blackford, Indiana, US",11758,18009
707,84018011,US,USA,840,Boone,US,40.0509304,-86.46841646,Indiana,"Boone, Indiana, US",67843,18011
708,84018013,US,USA,840,Brown,US,39.19605589,-86.22868909,Indiana,"Brown, Indiana, US",15092,18013
709,84018015,US,USA,840,Carroll,US,40.580783200000006,-86.56198812,Indiana,"Carroll,Indiana,US",20257,18015
710,84018017,US,USA,840,Cass,US,40.76135835,-86.34830753,Indiana,"Cass, Indiana, US",37689,18017
711,84018019,US,USA,840,Clark,US,38.48015445,-85.70510334,Indiana,"Clark, Indiana, US",118302,18019
712,84018021,US,USA,840,Clay,US,39.39561833,-87.11723506,Indiana,"Clay, Indiana, US",26225,18021
713,84018023,US,USA,840,Clinton,US,40.30319754,-86.47277257,Indiana,"Clinton, Indiana, US",32399,18023
714,84018025,US,USA,840,Crawford,US,38.28814402,-86.44518825,Indiana,"Crawford, Indiana, US",10577,18025
715,84018027,US,USA,840,Daviess,US,38.70186039,-87.07185406,Indiana,"Daviess, Indiana, US",33351,18027
716,84018029,US,USA,840,Dearborn,US,39.14647946,-84.97333539,Indiana,"Dearborn, Indiana, US",49458,18029
717,84018031,US,USA,840,Decatur,US,39.30712658,-85.50087166,Indiana,"Decatur, Indiana, US",26559,18031
718,84018033,US,USA,840,DeKalb,US,41.39804622,-84.99906934,Indiana,"DeKalb, Indiana, US",43475,18033
719,84018035,US,USA,840,Delaware,US,40.22787247,-85.39732772,Indiana,"Delaware, Indiana, US",114135,18035
720,84018037,US,USA,840,Dubois,US,38.36597551,-86.87924170000002,Indiana,"Dubois, Indiana, US",42736,18037
721,84018039,US,USA,840,Elkhart,US,41.59761169,-85.85875695,Indiana,"Elkhart, Indiana, US",206341,18039
722,84018041,US,USA,840,Fayette,US,39.63684962,-85.17797541,Indiana,"Fayette, Indiana, US",23102,18041
723,84018043,US,USA,840,Floyd,US,38.32117957,-85.90385377,Indiana,"Floyd, Indiana, US",78522,18043
724,84018045,US,USA,840,Fountain,US,40.12361933,-87.24217689,Indiana,"Fountain, Indiana, US",16346,18045
725,84018047,US,USA,840,Franklin,US,39.4142482,-85.06062647,Indiana,"Franklin, Indiana, US",22758,18047
726,84018049,US,USA,840,Fulton,US,41.0469907,-86.26252745,Indiana,"Fulton, Indiana, US",19974,18049
727,84018051,US,USA,840,Gibson,US,38.30393723,-87.58054938,Indiana,"Gibson, Indiana, US",33659,18051
728,84018053,US,USA,840,Grant,US,40.51587228,-85.65468702,Indiana,"Grant, Indiana, US",65769,18053
729,84018055,US,USA,840,Greene,US,39.03630547,-86.96223202,Indiana,"Greene, Indiana, US",31922,18055
730,84018057,US,USA,840,Hamilton,US,40.07306535,-86.05244729,Indiana,"Hamilton, Indiana, US",338011,18057
731,84018059,US,USA,840,Hancock,US,39.82304555,-85.77566351,Indiana,"Hancock, Indiana, US",78168,18059
732,84018061,US,USA,840,Harrison,US,38.19467379,-86.10948271,Indiana,"Harrison, Indiana, US",40515,18061
733,84018063,US,USA,840,Hendricks,US,39.76719009,-86.51037283,Indiana,"Hendricks, Indiana, US",170311,18063
734,84018065,US,USA,840,Henry,US,39.93029017,-85.39625719,Indiana,"Henry, Indiana, US",47972,18065
735,84018067,US,USA,840,Howard,US,40.48527731,-86.11351892,Indiana,"Howard, Indiana, US",82544,18067
736,84018069,US,USA,840,Huntington,US,40.82907273,-85.48822092,Indiana,"Huntington, Indiana, US",36520,18069
737,84018071,US,USA,840,Jackson,US,38.90915820000001,-86.03851889,Indiana,"Jackson, Indiana, US",44231,18071
738,84018073,US,USA,840,Jasper,US,41.02078733,-87.11553319,Indiana,"Jasper, Indiana, US",33562,18073
739,84018075,US,USA,840,Jay,US,40.43781032,-85.00576229,Indiana,"Jay, Indiana, US",20436,18075
740,84018077,US,USA,840,Jefferson,US,38.78576239,-85.43633383,Indiana,"Jefferson, Indiana, US",32308,18077
741,84018079,US,USA,840,Jennings,US,38.99588883,-85.62710784,Indiana,"Jennings, Indiana, US",27735,18079
742,84018081,US,USA,840,Johnson,US,39.48994426,-86.10149107,Indiana,"Johnson, Indiana, US",158167,18081
743,84018083,US,USA,840,Knox,US,38.68861576,-87.4194665,Indiana,"Knox, Indiana, US",36594,18083
744,84018085,US,USA,840,Kosciusko,US,41.24521668,-85.86312322,Indiana,"Kosciusko, Indiana, US",79456,18085
745,84018087,US,USA,840,LaGrange,US,41.64232188,-85.42674232,Indiana,"LaGrange, Indiana, US",39614,18087
746,84018089,US,USA,840,Lake,US,41.41874274,-87.38277575,Indiana,"Lake, Indiana, US",485493,18089
747,84018091,US,USA,840,LaPorte,US,41.54366008,-86.74072188,Indiana,"LaPorte, Indiana, US",109888,18091
748,84018093,US,USA,840,Lawrence,US,38.84112637,-86.48361629,Indiana,"Lawrence, Indiana, US",45370,18093
749,84018095,US,USA,840,Madison,US,40.16143691,-85.71964711,Indiana,"Madison, Indiana, US",129569,18095
750,84018097,US,USA,840,Marion,US,39.78163624,-86.13826325,Indiana,"Marion, Indiana, US",964582,18097
751,84018099,US,USA,840,Marshall,US,41.32467367,-86.26185087,Indiana,"Marshall, Indiana, US",46258,18099
752,84018101,US,USA,840,Martin,US,38.7099921,-86.80373186,Indiana,"Martin, Indiana, US",10255,18101
753,84018103,US,USA,840,Miami,US,40.76940965,-86.04525048,Indiana,"Miami, Indiana, US",35516,18103
754,84018105,US,USA,840,Monroe,US,39.16130004,-86.52414358,Indiana,"Monroe, Indiana, US",148431,18105
755,84018107,US,USA,840,Montgomery,US,40.04034823,-86.89335024,Indiana,"Montgomery, Indiana, US",38338,18107
756,84018109,US,USA,840,Morgan,US,39.47899078,-86.44573375,Indiana,"Morgan, Indiana, US",70489,18109
757,84018111,US,USA,840,Newton,US,40.95610449,-87.39635768,Indiana,"Newton, Indiana, US",13984,18111
758,84018113,US,USA,840,Noble,US,41.39672484,-85.41966713,Indiana,"Noble, Indiana, US",47744,18113
759,84018115,US,USA,840,Ohio,US,38.955304999999996,-84.96515993,Indiana,"Ohio, Indiana, US",5875,18115
760,84018117,US,USA,840,Orange,US,38.54118920000001,-86.49523093,Indiana,"Orange, Indiana, US",19646,18117
761,84018119,US,USA,840,Owen,US,39.31145587,-86.83900724,Indiana,"Owen, Indiana, US",20799,18119
762,84018121,US,USA,840,Parke,US,39.77202286,-87.20375833,Indiana,"Parke, Indiana, US",16937,18121
763,84018123,US,USA,840,Perry,US,38.07809328,-86.63741946,Indiana,"Perry, Indiana, US",19169,18123
764,84018125,US,USA,840,Pike,US,38.40112197,-87.23574907,Indiana,"Pike, Indiana, US",12389,18125
765,84018127,US,USA,840,Porter,US,41.45986947,-87.06848888,Indiana,"Porter, Indiana, US",170389,18127
766,84018129,US,USA,840,Posey,US,38.02097333,-87.86480429,Indiana,"Posey, Indiana, US",25427,18129
767,84018131,US,USA,840,Pulaski,US,41.04166107,-86.69890683,Indiana,"Pulaski, Indiana, US",12353,18131
768,84018133,US,USA,840,Putnam,US,39.66437981,-86.84517605,Indiana,"Putnam, Indiana, US",37576,18133
769,84018135,US,USA,840,Randolph,US,40.15734772,-85.01139319,Indiana,"Randolph, Indiana, US",24665,18135
770,84018137,US,USA,840,Ripley,US,39.10235626,-85.26212744,Indiana,"Ripley, Indiana, US",28324,18137
771,84018139,US,USA,840,Rush,US,39.62002287,-85.4655599,Indiana,"Rush, Indiana, US",16581,18139
772,84018141,US,USA,840,St. Joseph,US,41.61756781,-86.29040834,Indiana,"St. Joseph, Indiana, US",271826,18141
773,84018143,US,USA,840,Scott,US,38.68672078,-85.74627859,Indiana,"Scott, Indiana, US",23873,18143
774,84018145,US,USA,840,Shelby,US,39.52305623,-85.79158570000001,Indiana,"Shelby, Indiana, US",44729,18145
775,84018147,US,USA,840,Spencer,US,38.01519732,-87.0079644,Indiana,"Spencer, Indiana, US",20277,18147
776,84018149,US,USA,840,Starke,US,41.27890281,-86.64686895,Indiana,"Starke, Indiana, US",22995,18149
777,84018151,US,USA,840,Steuben,US,41.64423868,-85.00101094,Indiana,"Steuben, Indiana, US",34594,18151
778,84018153,US,USA,840,Sullivan,US,39.08952258,-87.41414469,Indiana,"Sullivan, Indiana, US",20669,18153
779,84018155,US,USA,840,Switzerland,US,38.82767338,-85.03022429,Indiana,"Switzerland, Indiana, US",10751,18155
780,84018157,US,USA,840,Tippecanoe,US,40.38872739,-86.89413959,Indiana,"Tippecanoe, Indiana, US",195732,18157
781,84018159,US,USA,840,Tipton,US,40.31123252,-86.05234925,Indiana,"Tipton, Indiana, US",15148,18159
782,84018161,US,USA,840,Union,US,39.62550777,-84.92497066,Indiana,"Union, Indiana, US",7054,18161
783,84018163,US,USA,840,Vanderburgh,US,38.02658833,-87.58763124,Indiana,"Vanderburgh, Indiana, US",181451,18163
784,84018165,US,USA,840,Vermillion,US,39.8523352,-87.46160542,Indiana,"Vermillion, Indiana, US",15498,18165
785,84018167,US,USA,840,Vigo,US,39.42944561,-87.39169027,Indiana,"Vigo, Indiana, US",107038,18167
786,84018169,US,USA,840,Wabash,US,40.84704239,-85.79328272,Indiana,"Wabash, Indiana, US",30996,18169
787,84018171,US,USA,840,Warren,US,40.34728141,-87.35602659,Indiana,"Warren, Indiana, US",8265,18171
788,84018173,US,USA,840,Warrick,US,38.08922676,-87.2716085,Indiana,"Warrick, Indiana, US",62998,18173
789,84018175,US,USA,840,Washington,US,38.60219804,-86.1049363,Indiana,"Washington, Indiana, US",28036,18175
790,84018177,US,USA,840,Wayne,US,39.863344399999995,-85.01044989,Indiana,"Wayne, Indiana, US",65884,18177
791,84018179,US,USA,840,Wells,US,40.72934187,-85.22132966,Indiana,"Wells, Indiana, US",28296,18179
792,84018181,US,USA,840,White,US,40.74911165,-86.86492015,Indiana,"White, Indiana, US",24102,18181
793,84018183,US,USA,840,Whitley,US,41.13863784,-85.50791236,Indiana,"Whitley, Indiana, US",33964,18183
794,84019001,US,USA,840,Adair,US,41.33075609,-94.47105874,Iowa,"Adair, Iowa, US",7152,19001
795,84019003,US,USA,840,Adams,US,41.02903567,-94.69932645,Iowa,"Adams, Iowa, US",3602,19003
796,84019005,US,USA,840,Allamakee,US,43.28383218,-91.37860922,Iowa,"Allamakee, Iowa, US",13687,19005
797,84019007,US,USA,840,Appanoose,US,40.74324454,-92.86865906,Iowa,"Appanoose, Iowa, US",12426,19007
798,84019009,US,USA,840,Audubon,US,41.6844628,-94.90581859,Iowa,"Audubon, Iowa, US",5496,19009
799,84019011,US,USA,840,Benton,US,42.08011739,-92.06463573,Iowa,"Benton, Iowa, US",25645,19011
800,84019013,US,USA,840,Black Hawk,US,42.4704581,-92.30524729,Iowa,"Black Hawk, Iowa, US",131228,19013
801,84019015,US,USA,840,Boone,US,42.03657094,-93.9313999,Iowa,"Boone, Iowa, US",26234,19015
802,84019017,US,USA,840,Bremer,US,42.77461496,-92.31795937,Iowa,"Bremer, Iowa, US",25062,19017
803,84019019,US,USA,840,Buchanan,US,42.4709188,-91.83510825,Iowa,"Buchanan, Iowa, US",21175,19019
804,84019021,US,USA,840,Buena Vista,US,42.73545875,-95.15100162,Iowa,"Buena Vista, Iowa, US",19620,19021
805,84019023,US,USA,840,Butler,US,42.73172833,-92.79015971,Iowa,"Butler, Iowa, US",14439,19023
806,84019025,US,USA,840,Calhoun,US,42.38521079,-94.64046046,Iowa,"Calhoun, Iowa, US",9668,19025
807,84019027,US,USA,840,Carroll,US,42.03617207,-94.86032705,Iowa,"Carroll, Iowa, US",20165,19027
808,84019029,US,USA,840,Cass,US,41.33149454,-94.92792482,Iowa,"Cass, Iowa, US",12836,19029
809,84019031,US,USA,840,Cedar,US,41.77233777,-91.13246684,Iowa,"Cedar, Iowa, US",18627,19031
810,84019033,US,USA,840,Cerro Gordo,US,43.08177563,-93.2612239,Iowa,"Cerro Gordo, Iowa, US",42450,19033
811,84019035,US,USA,840,Cherokee,US,42.73538914,-95.62389402,Iowa,"Cherokee, Iowa, US",11235,19035
812,84019037,US,USA,840,Chickasaw,US,43.06001295,-92.31773347,Iowa,"Chickasaw, Iowa, US",11933,19037
813,84019039,US,USA,840,Clarke,US,41.02868181,-93.78499767,Iowa,"Clarke, Iowa, US",9395,19039
814,84019041,US,USA,840,Clay,US,43.08247182,-95.15096481,Iowa,"Clay, Iowa, US",16016,19041
815,84019043,US,USA,840,Clayton,US,42.84443388,-91.34133693,Iowa,"Clayton, Iowa, US",17549,19043
816,84019045,US,USA,840,Clinton,US,41.89981633,-90.53275096,Iowa,"Clinton, Iowa, US",46429,19045
817,84019047,US,USA,840,Crawford,US,42.03718237,-95.3819718,Iowa,"Crawford, Iowa, US",16820,19047
818,84019049,US,USA,840,Dallas,US,41.68560356,-94.04127625,Iowa,"Dallas, Iowa, US",93453,19049
819,84019051,US,USA,840,Davis,US,40.74773536,-92.41005468,Iowa,"Davis, Iowa, US",9000,19051
820,84019053,US,USA,840,Decatur,US,40.73742757,-93.78645949,Iowa,"Decatur, Iowa, US",7870,19053
821,84019055,US,USA,840,Delaware,US,42.47104597,-91.3664492,Iowa,"Delaware, Iowa, US",17011,19055
822,84019057,US,USA,840,Des Moines,US,40.92012606,-91.18326592,Iowa,"Des Moines, Iowa, US",38967,19057
823,84019059,US,USA,840,Dickinson,US,43.37787725,-95.1510206,Iowa,"Dickinson, Iowa, US",17258,19059
824,84019061,US,USA,840,Dubuque,US,42.46815349,-90.88181925,Iowa,"Dubuque, Iowa, US",97311,19061
825,84019063,US,USA,840,Emmet,US,43.37782951,-94.67858943,Iowa,"Emmet, Iowa, US",9208,19063
826,84019065,US,USA,840,Fayette,US,42.86271799,-91.84412309999999,Iowa,"Fayette, Iowa, US",19650,19065
827,84019067,US,USA,840,Floyd,US,43.06000529999999,-92.78940097,Iowa,"Floyd, Iowa, US",15642,19067
828,84019069,US,USA,840,Franklin,US,42.73270384,-93.26256925,Iowa,"Franklin, Iowa, US",10070,19069
829,84019071,US,USA,840,Fremont,US,40.74542720000001,-95.60129045,Iowa,"Fremont, Iowa, US",6960,19071
830,84019073,US,USA,840,Greene,US,42.03614551,-94.39658081,Iowa,"Greene, Iowa, US",8888,19073
831,84019075,US,USA,840,Grundy,US,42.40183723,-92.78829551,Iowa,"Grundy, Iowa, US",12232,19075
832,84019077,US,USA,840,Guthrie,US,41.68378965,-94.50111014,Iowa,"Guthrie, Iowa, US",10689,19077
833,84019079,US,USA,840,Hamilton,US,42.38382428,-93.70197703,Iowa,"Hamilton, Iowa, US",14773,19079
834,84019081,US,USA,840,Hancock,US,43.08178477,-93.73454884,Iowa,"Hancock, Iowa, US",10630,19081
835,84019083,US,USA,840,Hardin,US,42.38353877,-93.23654611,Iowa,"Hardin, Iowa, US",16846,19083
836,84019085,US,USA,840,Harrison,US,41.68330137,-95.81558439,Iowa,"Harrison, Iowa, US",14049,19085
837,84019087,US,USA,840,Henry,US,40.98767962,-91.54436349,Iowa,"Henry, Iowa, US",19954,19087
838,84019089,US,USA,840,Howard,US,43.35671042,-92.31702714,Iowa,"Howard, Iowa, US",9158,19089
839,84019091,US,USA,840,Humboldt,US,42.7764426,-94.20722537,Iowa,"Humboldt, Iowa, US",9558,19091
840,84019093,US,USA,840,Ida,US,42.38696136,-95.51355387,Iowa,"Ida, Iowa, US",6860,19093
841,84019095,US,USA,840,Iowa,US,41.68630265,-92.0643373,Iowa,"Iowa, Iowa, US",16184,19095
842,84019097,US,USA,840,Jackson,US,42.17178824,-90.57354837,Iowa,"Jackson, Iowa, US",19439,19097
843,84019099,US,USA,840,Jasper,US,41.68576082,-93.05567785,Iowa,"Jasper, Iowa, US",37185,19099
844,84019101,US,USA,840,Jefferson,US,41.03192394,-91.94849466,Iowa,"Jefferson, Iowa, US",18295,19101
845,84019103,US,USA,840,Johnson,US,41.67169354,-91.58754744,Iowa,"Johnson, Iowa, US",151140,19103
846,84019105,US,USA,840,Jones,US,42.12118609,-91.13139641,Iowa,"Jones, Iowa, US",20681,19105
847,84019107,US,USA,840,Keokuk,US,41.33649833,-92.1785067,Iowa,"Keokuk, Iowa, US",10246,19107
848,84019109,US,USA,840,Kossuth,US,43.20405458,-94.20691791,Iowa,"Kossuth, Iowa, US",14813,19109
849,84019111,US,USA,840,Lee,US,40.64181461,-91.48183025,Iowa,"Lee, Iowa, US",33657,19111
850,84019113,US,USA,840,Linn,US,42.07923082,-91.59809485,Iowa,"Linn, Iowa, US",226706,19113
851,84019115,US,USA,840,Louisa,US,41.21842119,-91.26102611,Iowa,"Louisa, Iowa, US",11035,19115
852,84019117,US,USA,840,Lucas,US,41.02958964,-93.32780803,Iowa,"Lucas, Iowa, US",8600,19117
853,84019119,US,USA,840,Lyon,US,43.38107862,-96.20926845,Iowa,"Lyon, Iowa, US",11755,19119
854,84019121,US,USA,840,Madison,US,41.33081904,-94.01554631,Iowa,"Madison, Iowa, US",16338,19121
855,84019123,US,USA,840,Mahaska,US,41.33521503,-92.64083907,Iowa,"Mahaska, Iowa, US",22095,19123
856,84019125,US,USA,840,Marion,US,41.33445101,-93.09934783,Iowa,"Marion, Iowa, US",33253,19125
